chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV by diagnosis and treatment status","People living with HIV who know their status","526859.87",,,,,"15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV who know their status","532352.01",,,,,"15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV who know their status","540768.31",,,,,"15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV who know their status","548586.28",,,,,"15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","583924.75","492348.8075","700125.7547",,,"15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","584386.942","492738.6044","700680.0505",,,"15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","584109.8293","492504.8782","700347.6891",,,"15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","583335.2986","491851.8727","699419.1076",,,"15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","581576.6062","490368.9583","697310.386",,,"15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","579373.271","488511.2048","694668.6389",,,"15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","579658.5208","488751.7015","695010.6279",,,"15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","577607.3743","487022.2764","692551.3653",,,"15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","575447.7125","485201.3143","689961.9359",,,"15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","572977.3793","483118.3077","686999.8762",,,"15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","79.49509208198","66.87295022871554","95.28786482369786",,"Females","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","82.49589277333422","69.39730223513371","100",,"Females","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","86.15810428249382","72.4780188679768","100",,"Females","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","88.28588740037907","74.26796574189524","100",,"Females","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","90.14246928863417","75.82975629936043","100",,"Females","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","90.78579222668988","76.37094101704544","100",,"Females","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","90.82421032006755","76.40325487255602","100",,"Females","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","91.70643977334623","77.14541327472665","100",,"Females","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","93.98785416108825","79.06458821285555","100",,"Females","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","95","80.3722144306521","100",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","77.24494816520036","64.60912419360831","92.40092126609018",,"Males","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","82.6652079194031","69.14273943590848","100",,"Males","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","84.79898040110957","70.92746172532327","100",,"Males","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","86.7036442772341","72.52056313289599","100",,"Males","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","88.73571862036528","74.2202236717891","100",,"Males","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","90.5331922336331","75.7236663331339","100",,"Males","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","91.01353071645725","76.12543020673715","100",,"Males","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","93.00486209356082","77.7910218748103","100",,"Males","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","93.94697065733547","78.57902017591223","100",,"Males","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","95","80.39398038443079","100",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.149587","0.96638","1.3828",,"Male+Female","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.115526","0.93774","1.34183",,"Male+Female","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.080945","0.90867","1.30023",,"Male+Female","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.046383","0.87962","1.25866",,"Male+Female","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.01108","0.84994","1.21619",,"Male+Female","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.976097","0.82053","1.17411",,"Male+Female","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.946393","0.79557","1.13838",,"Male+Female","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.914088","0.76841","1.09952",,"Male+Female","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.882886","0.74218","1.06199",,"Male+Female","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.852459","0.7166","1.02539",,"Male+Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Treatment adjusted Prevalence","0.43523465366408853",,,,,,"2015","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.35707357253078265",,,,,,"2016","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.31433680118141716",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.2799815046102946",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.2312928775753426",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.19382835151238648",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.18888817389751286",,,,,,"2021","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.14008413813522244",,,,,,"2022","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.1150110672414576",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.1",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","4723575",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","4723575"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","0.49",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","0.49"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","2100098",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","2100098"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","0.67",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","0.67"
"HIV tests conducted and positivity, by sex","Den Age-All","7214207",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","7214207"
"HIV tests conducted and positivity, by sex","Per Age-All","0.53",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.53"
"HIV tests conducted and positivity at community level","Mobile testing - Number of tests - Community","10953",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Mobile Testing","2.1546608235187",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","VCT - Number of tests - Community","665",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community VCT Testing","0.6015037593985",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Other - Number of tests - Community","73100",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Other Testing","2.2900136798906",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Total Community Tests","84718",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Modalities Total","2.2592601336198",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at facility level","Den Facility-Facility Provider Init","2340335",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","2340335"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Provider Init","1.2",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","1.2"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","3417578",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","3417578"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","0.085",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","0.085"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","962768",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","962768"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","0.7858",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","0.7858"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","6720681",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","6720681"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","0.6",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","0.6"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","60208",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","8.3294578793516",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","48968",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","8.8915209933017",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","109176",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","8.5815563860189",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIV self-tests distributed","934",,,,,,"2018","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV self-tests","HIV self-tests distributed","33750",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2020","PEPFAR",
"HIV self-tests","HIV self-tests distributed","69286",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","23592",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","23592"
"HIV self-tests","Self Test Distributed-Data Value","118763",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","118763"
"HIV self-tests","Self Test Distributed-Data Value","87341",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","87341"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","8328082.539659141",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","8551598.475410875",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","8849766.429213768",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","9083092.781479426",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","9339435.790147502",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","9599250.621820249",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","9856172.46524634",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","18.3",,,,,,"2020","UNAIDS KP-Atlas 2025","Source: BBS, 2020"
"Key Populations","HIV testing and status awareness among sex workers","90.6",,,,,,"2021","UNAIDS KP-Atlas 2025","Source: BSS, 2020"
"Key Populations","SW (Tested in past year)","90737",,,,,,"2021","PEPFAR ROP 2022",
"Key Populations","HIV prevalence among people who inject drugs","3.7",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: EPHI"
"WHO HIV Testing Policy Compliance","From national authorities Laws requiring parental consent for adolescents to access HIV testing",,,,"Yes",,,"2022","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Provider-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Community-based testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Lay provider testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Self-testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Assisted partner notification",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Client-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Indicator condition testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Routine antenatal testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for pregnant women in antenatal care",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Social network-based HIV testing for key populations",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Social network-based HIV testing for general population",,,,"Yes",,,"2024","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","372757.5669","313571.5503","446810.9064",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","95","80.3722144306521","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","1.105794","0.92443","1.33291",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","4997.35936","2872.29589","9657.97386",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","3446585.684639689",,,,"female","15-99","2024","Shiny90",
"Population Groups","evertest","66.7381589891612","65.4633793336847","67.89387764582901",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","16616.36690000001",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","200219.81228","167467.6086","239504.273",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","95","80.39398038443079","95",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","0.597579","0.49948","0.7171",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","1673.4703","818.17835","3623.65126",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","1225406.1037044632",,,,"male","15-99","2024","Shiny90",
"Population Groups","evertest","51.7480042909796","50.2269815737446","53.147042913118405",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","7774.732280000016",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
