chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","Treatment adjusted Prevalence","0.539864980589075",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.4370654532796831",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","1684801",,,"validated","Females","15+","2023","Global AIDS Monitoring 2024","1684801"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","1.2",,,"validated","Females","15+","2023","Global AIDS Monitoring 2024","1.2"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","451786",,,"validated","Males","15+","2023","Global AIDS Monitoring 2024","451786"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","2.2",,,"validated","Males","15+","2023","Global AIDS Monitoring 2024","2.2"
"HIV tests conducted and positivity, by sex","Den Age-All","2306555",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","2306555"
"HIV tests conducted and positivity, by sex","Per Age-All","1.4",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","1.4"
"HIV tests conducted and positivity at community level","Mobile testing - Number of tests - Community","124642",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Mobile Testing","2.7735434283789",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","VCT - Number of tests - Community",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community VCT Testing",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Other - Number of tests - Community","19840",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Other Testing","1.8598790322581",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Den Community-Community All","193177",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","193177"
"HIV tests conducted and positivity at community level","Per Community-Community All","3.4",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","3.4"
"HIV tests conducted and positivity at facility level","PITC - Number of tests - Facility","76709",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at facility level","Positivity - Facility PITC Testing","1.6477857878475999",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at facility level","ANC - Number of tests - Facility","1025374",,,,,,"2018","Global AIDS Monitoring 2019",
"HIV tests conducted and positivity at facility level","ANC - Positivity - Facility","0.8",,,,,,"2018","Global AIDS Monitoring 2019",
"HIV tests conducted and positivity at facility level","VCT - Number of tests - Facility",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at facility level","Positivity - Facility VCT Testing",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","2113378",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","2113378"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","1.2",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","1.2"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","46700",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","5.657387580299799",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","63727",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","6.917005350950101",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","110427",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","6.384308185498099",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIV self-tests distributed","1159",,,,,,"2018","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV self-tests","HIV self-tests distributed","20764",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2020","PEPFAR",
"HIV self-tests","HIV self-tests distributed","18487",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","41774",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","41774"
"HIV self-tests","Self Test Distributed-Data Value","60154",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","60154"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","3043631.479094012",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","3124253.5068054176",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","3208842.516857389",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","3293254.354271776",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","3376736.520883734",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","3461818.550742389",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","3559938.545708753",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","5.6",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","HIV testing and status awareness among sex workers","99.4",,,,,,"2019","UNAIDS KP-Atlas 2025","Source: IBBS 2019"
"Key Populations","SW (Tested in past year)","20649",,,,,,"2021","PEPFAR ROP 2022","PEPFAR Data 2021"
"Key Populations","HIV prevalence among men who have sex with men","7.7",,,,"Males",,"2020","UNAIDS KP-Atlas 2025","Source: IBBS, 2020"
"Key Populations","HIV testing and status awareness among men who have sex with men","100",,,,"Males",,"2020","UNAIDS KP-Atlas 2025","Source: IBBS, 2020"
"Key Populations","MSM (Tested in past year)","11181",,,,,,"2021","PEPFAR ROP 2022","PEPFAR Data 2021"
"Key Populations","HIV prevalence among people who inject drugs","3.4",,,,,,"2019","UNAIDS KP-Atlas 2025","Source: Enquête de surveillance bio comportementale auprès des consommateurs de drogues injectables, 2019"
"Key Populations","HIV testing and status awareness among people who inject drugs","100",,,,,,"2024","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2024"
"Key Populations","Number of HIV tests taken among people who use drugs","2147",,,,,,"2017","The Global Fund","National"
"Key Populations","HIV prevalence among transgender people","24.7",,,,,,"2020","UNAIDS KP-Atlas 2025","Source: IBBS, 2020"
"Key Populations","HIV prevalence among prisoners","2",,,,,,"2023","UNAIDS KP-Atlas 2025","Source: Programme data, 2023"
"Key Populations","Number of HIV tests taken among prisoners","33894",,,,,,"2023","The Global Fund",
"WHO HIV Testing Policy Compliance","From national authorities Laws requiring parental consent for adolescents to access HIV testing",,,,"Yes",,,"2022","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Provider-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Community-based testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Lay provider testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Self-testing",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Assisted partner notification",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Client-initiated testing and counselling",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Indicator condition testing",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Routine antenatal testing",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for pregnant women in antenatal care",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for any key population group",,,,"Yes",,,"2024","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","265409.4353","232550.604","308557.0253",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","89.17403397225796","78.13390446298546","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","2.88976","2.52329","3.36737",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","4727.05404","2536.51267","8484.26419",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","2206253.0677378485","1953996.9378416317","2491302.7589315185",,"female","15-99","2024","Shiny90",
"Population Groups","evertest","55.937042357886405","54.886943175994496","57.04252631637941",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","28733.13529999999",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 15-24","19879.77426",,,,"Females","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","71.8312151652165","70.8721893078617","72.73638919487139",,"female","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Female","0.671316",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Female","1513.02746",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","665067.1823612419","583477.0376393341","760001.261101067",,"female","15-24","2024","Shiny90",
"Population Groups","evertest","33.6518444585213","32.5493443602324","34.891131300101605",,"female","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","5599.890836940073",,,,"female","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 25-34","46445.40004",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","82.886746716706","81.7386035841846","83.9986672654184",,"female","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Female","2.094713","1.835379","2.435251",,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Female","1487.09354",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","605234.3475810832","523837.7762340014","698077.1880601675",,"female","25-34","2024","Shiny90",
"Population Groups","evertest","63.413020866085404","62.1524227635819","64.7438403934442",,"female","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","7948.318947284335",,,,"female","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 35-49","120498.56227",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","91.0825495276582","90.2035204246469","91.77816496588281",,"female","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Female","4.749838","4.161787","5.522018",,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Female","1290.05031",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","647833.7054700621","560597.7305314458","752852.252743913",,"female","35-49","2024","Shiny90",
"Population Groups","evertest","70.08977071932641","68.8112865352666","71.3970529881686",,"female","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","10745.399610311197",,,,"female","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Female","78585.69895","59194.59759","113709.5925",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","94.2932595924848","93.7176935513146","94.730087468155",,"female","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Female","5.349612","4.02959","7.740623",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Female","436.88273","187.67378","1105.42741",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","286304.1372152646","242984.2346325216","338488.7923262524",,"female","50-99","2024","Shiny90",
"Population Groups","evertest","65.2091095201268","62.5218543020765","68.1717045945348",,"female","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","4484.681836507897",,,,"female","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","124518.9557","109487.6015","145303.5583",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","77.66883319597258","68.29300976809927","90.63325153142094",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","1.2925","1.13028","1.51193",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","2456.68908","1312.22512","4464.32631",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","680406.1216563531","606232.2035527569","762359.5092559911",,"male","15-99","2024","Shiny90",
"Population Groups","evertest","33.0231347288902","32.1483765360869","33.8567960968862",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","27806.535700000004",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 15-24","12475.91628",,,,"Males","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","68.8148691402079","67.22378843809351","70.1000091455967",,"male","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Male","0.391138",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Male","260.00295",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","177398.04176890786","153906.47219465737","203962.5697104849",,"male","15-24","2024","Shiny90",
"Population Groups","evertest","15.780525604946499","14.894912797723","16.78138753622",,"male","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","3890.630817876106",,,,"male","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 25-34","17334.09845",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","69.6869818226637","68.2495286312961","70.843911711752",,"male","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Male","0.781297","0.686983","0.911711",,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Male","737.76128",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","233033.35668859511","200298.21420491536","273498.91030086525",,"male","25-34","2024","Shiny90",
"Population Groups","evertest","38.1935029267345","36.9143902543653","39.5671994821856",,"male","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","5254.488414025871",,,,"male","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 35-49","46956.49057",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","75.897213663386","74.8070263543148","76.7731269439989",,"male","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Male","1.799996","1.582709","2.10045",,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Male","1025.50585",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","186123.5874136194","157887.04864055666","216339.10038922215",,"male","35-49","2024","Shiny90",
"Population Groups","evertest","45.7164865001751","44.588318488438","46.8465003373949",,"male","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","11317.822593259403",,,,"male","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Male","47752.45037","37452.25296","81090.0801",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","84.3952141410567","83.5220953062088","85.1193174295328",,"male","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Male","2.953106","2.316121","5.01477",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Male","433.419","197.7149","1039.79716",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","84381.54000439828","70629.36591700834","100825.20520961648",,"male","50-99","2024","Shiny90",
"Population Groups","evertest","39.298516284177","36.719489544548104","42.0391368051294",,"male","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","7451.667622636679",,,,"male","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
