chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","Treatment adjusted Prevalence","2.7624037004396986",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","2.116651693671989",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","4173067.912860923",,,"validated","Females","15+","2019","Global AIDS Monitoring 2020","Extrapolated number 26 August. Validated via email."
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","4.8",,,"validated","Females","15+","2019","Global AIDS Monitoring 2020","Extrapolated number 26 August. Validated via email."
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","3111012.032061803",,,"validated","Males","15+","2019","Global AIDS Monitoring 2020","Extrapolated number 26 August. Validated via email."
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","5.1",,,"validated","Males","15+","2019","Global AIDS Monitoring 2020","Extrapolated number 26 August. Validated via email."
"HIV tests conducted and positivity, by sex","Den Age-All","12805011",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","12805011"
"HIV tests conducted and positivity, by sex","Per Age-All","2.5",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2.5"
"HIV tests conducted and positivity at community level","Mobile testing - Number of tests - Community","121346",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Mobile Testing","7.5923392612859",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","VCT - Number of tests - Community",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community VCT Testing",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Other - Number of tests - Community","108894",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community Other Testing","5.355666978896901",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Den Community-Community All","1039171",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1039171"
"HIV tests conducted and positivity at community level","Per Community-Community All","5.6",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","5.6"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Provider Init","3591169",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","3591169"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Provider Init","3.4",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","3.4"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","2031014",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2031014"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","1.6",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.6"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","936952",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","936952"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","4.3",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","4.3"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Fp Clinic","605608",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","605608"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Fp Clinic","1.4",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.4"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","11765840",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","11765840"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","2.2",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2.2"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","574851",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","8.5209906567093",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","164905",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","13.435008034929199",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","739756",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","9.6164140608525",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIV self-tests distributed",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2018","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV self-tests","HIV self-tests distributed",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2020","PEPFAR",
"HIV self-tests","HIV self-tests distributed","27316",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","HIV self-tests distributed","75638",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2022","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","683345",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","683345"
"HIV self-tests","Self Test Distributed-Data Value","897163",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","897163"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","17532429.097353242",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","18039875.781248137",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","18528698.00314225",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","19221208.681041975",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","19969989.659212947",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","20661681.017374955",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","21397360.637334835",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","SW (Tested in past year)","39647",,,,,,"2021","PEPFAR ROP 2022",
"Key Populations","MSM (Tested in past year)","14070",,,,,,"2021","PEPFAR ROP 2022",
"Key Populations","PWID (Tested in past year)","2378",,,,,,"2021","PEPFAR ROP 2022",
"Key Populations","Transgender (Tested in past year)","65",,,,,,"2021","PEPFAR ROP 2022",
"Key Populations","HIV prevalence among prisoners","24",,,,,,"2015","UNAIDS KP-Atlas 2025","Source: Crosscutting study in 32 prisons"
"Key Populations","People in prisons (Tested in past year)","11604",,,,,,"2021","PEPFAR ROP 2022","People in prisons and other enclosed settings"
"WHO HIV Testing Policy Compliance","From national authorities Laws requiring parental consent for adolescents to access HIV testing",,,,"Yes",,,"2022","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Provider-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Community-based testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Lay provider testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Self-testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Assisted partner notification",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Client-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Indicator condition testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Routine antenatal testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","1502701.47","1379603.404","1655280.903",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","90.40311246917194","82.99748432030698","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","14.66404","13.46096","16.10908",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","49303.04948","37829.54647","62465.05824",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","8260600.0306494","7581518.930887388","8976562.878808895",,"female","15-99","2024","Shiny90",
"Population Groups","evertest","76.0482121662019","75.354603892567","76.7873507591412",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","144212.56999999992",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 15-24","216129.9789",,,,"Females","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","78.7874556900304","77.4966125942053","80.065845143616",,"female","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Female","6.101453",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Female","25149.09873",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","4167569.2398064295","3811034.462714991","4541332.83841262",,"female","15-24","2024","Shiny90",
"Population Groups","evertest","63.7499783970138","62.7506709914899","64.8882135706439",,"female","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","45846.66754129046",,,,"female","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 25-34","437877.3657",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","91.676105636148","90.8422949216683","92.4995791482341",,"female","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Female","17.112977","15.711119","18.850574",,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Female","12845.41172",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","2559036.232555746","2307542.577740287","2817507.2719829073",,"female","25-34","2024","Shiny90",
"Population Groups","evertest","88.5660273200395","87.9862450808192","89.133807556086",,"female","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","36448.44936408592",,,,"female","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 35-49","577618.7526",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","92.8074816748686","92.255683971765","93.3253007679906",,"female","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Female","24.431307","22.429947","26.911982",,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Female","7585.36693",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","987235.7118183832","890151.6154269486","1097962.4979417506",,"female","35-49","2024","Shiny90",
"Population Groups","evertest","85.6893359796251","84.9943723154189","86.3742021873976",,"female","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","41545.33463015042",,,,"female","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Female","271075.3702","169703.8688","409956.9653",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","91.8034857150093","91.5818521099441","92.0644809470002",,"female","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Female","15.209688","9.521864","23.002154",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Female","3723.1721","2089.41043","6271.46644",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","551768.9995206797","490527.9094625445","622041.5673346727",,"female","50-99","2024","Shiny90",
"Population Groups","evertest","69.7349039941044","67.9956592853272","71.567528797037",,"female","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","22218.731441534415",,,,"female","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","798083.5796","731016.4897","877819.4181",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","86.68816495970918","79.40331021389397","95",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","8.7069","8.01007","9.56209",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","25783.1744","19818.91371","33634.1044",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","5313935.012449436","4837018.322658049","5851546.186129501",,"male","15-99","2024","Shiny90",
"Population Groups","evertest","63.74144782918359","62.6809150352543","64.8648990824841",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","106239.56960000009",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 15-24","87678.46466",,,,"Males","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","70.1719546551407","69.5736049912141","71.00665667738501",,"male","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Male","2.497737",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Male","9177.10115",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","1713566.366605968","1536562.8483908393","1921391.453490496",,"male","15-24","2024","Shiny90",
"Population Groups","evertest","44.7352095045614","43.3025078627712","46.307584652704",,"male","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","26152.772196461236",,,,"male","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 25-34","215633.85194",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","84.9866884877824","83.6114922904739","86.2508096365866",,"male","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Male","8.859857","8.115318","9.745038",,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Male","10170.87776",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","2424816.782727426","2177180.7059221417","2698037.2141345213",,"male","25-34","2024","Shiny90",
"Population Groups","evertest","78.2869314846654","77.0613671745238","79.43388228502421",,"male","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","32373.78191754627",,,,"male","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 35-49","349376.09171",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","89.2494091589945","88.41578799665","90.0767426323914",,"male","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Male","17.228504","15.780704","18.949789",,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Male","5166.80747",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","822712.1007120023","723726.1094246671","940903.9312061992",,"male","35-49","2024","Shiny90",
"Population Groups","evertest","78.6509739033673","77.5137907597859","79.8594457278144",,"male","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","37559.994116038244",,,,"male","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Male","145395.1683","96530.96629","253686.4312",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","91.5849262960905","91.2637751099021","92.021506265499",,"male","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Male","12.176507","8.084244","21.245648",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Male","1268.38802","424.0738","3271.25952",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","343645.21371525136","293755.98250071553","402222.61828740814",,"male","50-99","2024","Shiny90",
"Population Groups","evertest","64.7603268057184","62.1744141669641","67.30269628899251",,"male","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","12235.110574368266",,,,"male","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
